box #,latfloor,latceiling,depthceiling,depthfloor,dCo_mean_obs,O2_mean_obs,PO4_mean_obs,dCo_mean_model,O2_mean_model,PO4_mean_model
1592,30,31,100,110,,,,6.98671762148539,239.12838617960603,0.0204543496171633
1593,30,31,110,120,,,,7.5702817440032995,242.014245351156,0.0267577955188851
1594,30,31,120,135,,,,9.0196795463562,243.21427790323898,0.0507015179221829
1595,30,31,135,150,,,,11.6819179852804,241.58341217041,0.10491183213889599
1596,30,31,150,175,,,,15.5311770439148,237.465390523275,0.193890647341808
1597,30,31,175,200,,,,20.2313604354858,232.055727640788,0.320300400257111
1598,30,31,200,250,,,,24.981100877126103,227.494758605957,0.47935239225626
1599,30,31,250,300,,,,29.4673113822937,224.21391805012996,0.663010343909264
1600,30,31,300,500,,,,37.8477977116903,209.36292139689098,1.00309355556965
1601,30,31,500,700,,,,55.640625953674295,140.981594085693,1.80712601542473
1602,30,31,700,1000,,,,62.5233319600423,66.7502263387044,2.6567681630452498
1603,30,31,1000,1250,,,,55.0478754043579,60.0857865015666,2.9267319838206
1604,30,31,1250,1500,,,,47.5359656016032,86.0395692189534,2.88771633307139
1605,30,31,1500,2000,,,,43.915245691935205,127.770062128703,2.7689163684845
1606,30,31,2000,2500,,,,43.41865094502771,167.922253926595,2.623881538709
1607,30,31,2500,3000,,,,44.2655321756999,192.408041636149,2.5297424197197
1608,30,31,3000,3500,,,,45.1595856348673,201.817803700765,2.49776619672775
1609,30,31,3500,4000,,,,45.9067567189535,206.10192235310902,2.48580209414164
1610,30,31,4000,4500,,,,46.807189305623396,211.07119496663398,2.46994010607402
1611,30,31,4500,5000,,,,47.4711818695068,215.134613037109,2.4551198879877703
1612,30,31,5000,5500,,,,,,
1613,31,32,0,10,0.0,,0.0,7.20532377560933,227.472571055094,0.0143328775496533
1614,31,32,10,20,,,,7.2085292339325,227.56170018514,0.014346567215398
1615,31,32,20,30,0.0,213.9,0.0,7.24040655295054,228.04963811238602,0.0144595452584326
1616,31,32,30,40,,,,7.340730309486389,229.42231496175097,0.014826010990267001
1617,31,32,40,50,17.67667397,254.1,0.02,7.48473457495372,231.56507492065398,0.0154570008162409
1618,31,32,50,60,,,,7.628572662671409,234.04315948486303,0.0162096961867064
1619,31,32,60,70,,,,7.728945533434549,236.595423380534,0.0169711813796312
1620,31,32,70,80,21.05328903,251.2,0.04,7.77647268772125,239.083971659342,0.0176668776354442
1621,31,32,80,90,,,,7.85967596371969,241.58827590942403,0.0183686873254677
1622,31,32,90,100,,,,8.0531085729599,244.268962860107,0.0203516751838227
1623,31,32,100,110,6.817775348,242.0,0.07,8.56998960177104,246.80308787028,0.0285955229774117
1624,31,32,110,120,,,,9.96759184201558,247.45244344075502,0.0564674971004327
1625,31,32,120,135,21.43416948,230.8,0.26,12.457705338796,245.38682174682597,0.112210443243384
1626,31,32,135,150,,,,15.8354025681814,241.01382064819302,0.194272299607595
1627,31,32,150,175,68.68374449999999,217.4,0.47,19.7079812685649,235.562919616699,0.298711409171422
1628,31,32,175,200,,,,23.493036746978802,230.644753774007,0.420181557536125
1629,31,32,200,250,57.98398047,215.2,0.72,26.840184211731,227.388032277425,0.550951292117437
1630,31,32,250,300,,,,30.402115980784103,224.654098510742,0.7050054619709649
1631,31,32,300,500,72.497198375,204.45,1.145,38.5255718231201,209.048458099365,1.03170694907506
1632,31,32,500,700,67.51631276,117.3,2.245,55.620299975077295,143.337750752767,1.7937055925528202
1633,31,32,700,1000,79.65917721333334,26.966666666666665,3.06,64.02127965291339,67.4423828125,2.64064166943232
1634,31,32,1000,1250,50.511975463333336,15.566666666666668,3.186666666666667,56.46092542012529,57.1318057378133,2.94098250071208
1635,31,32,1250,1500,39.18267191,26.5,3.13,47.999359130859396,84.4179293314616,2.89833954970042
1636,31,32,1500,2000,33.76627363666667,53.6,3.0033333333333334,44.01827939351401,128.620143890381,2.7680930097897796
1637,31,32,2000,2500,36.719060735,82.19999999999999,2.8600000000000003,43.515356063842795,169.45007324218798,2.61840991179148
1638,31,32,2500,3000,26.403164949999997,102.85,2.7249999999999996,44.328662554423,192.977644602458,2.5270874897639
1639,31,32,3000,3500,32.47589748,119.3,2.64,45.1792475382487,201.92337926228802,2.4970684448878
1640,31,32,3500,4000,30.52006897,135.5,2.55,45.8973080317179,205.94355265299498,2.4863094488779702
1641,31,32,4000,4500,26.85992894,145.9,2.56,46.8426682154338,211.101837158203,2.4701998233795197
1642,31,32,4500,5000,15.65813881,152.5,2.47,47.26277701059979,213.68901570638002,2.46085180838903
1643,31,32,5000,5500,40.34869336,154.8,2.4333333333333336,,,
1644,32,33,0,10,,,,8.47822141647339,232.666627248128,0.016616830136626997
1645,32,33,10,20,,,,8.48579430580139,232.927061716715,0.0166772960219532
1646,32,33,20,30,,,,8.5279803276062,233.99373626709,0.0169953613852461
1647,32,33,30,40,,,,8.60687120755514,236.213731129964,0.0177027684015532
1648,32,33,40,50,,,,8.68834408124288,239.047283172607,0.0186160505594065
1649,32,33,50,60,,,,8.74310700098673,242.13168080647802,0.0196463639537493
1650,32,33,60,70,,,,8.76385029157003,245.00682957967098,0.020709254546091
1651,32,33,70,80,,,,8.851536989212038,247.782698313395,0.0224171838102241
1652,32,33,80,90,,,,9.06124671300252,250.425328572591,0.026537023174266004
1653,32,33,90,100,,,,9.75850001970927,251.687564849854,0.041617424848179
1654,32,33,100,110,,,,11.2986403306325,251.170959472656,0.0777648429696759
1655,32,33,110,120,,,,13.805612405141199,248.184422810872,0.140009427443147
1656,32,33,120,135,,,,16.947031180063902,243.394334157308,0.22184880202015198
1657,32,33,135,150,,,,20.1705452601115,238.212730407715,0.31281999001900396
1658,32,33,150,175,,,,23.1012148857117,233.627548217773,0.40785665313402797
1659,32,33,175,200,,,,25.6814921696981,230.221883138021,0.504915277163188
1660,32,33,200,250,,,,28.054888566335002,228.206010182699,0.6081875413656229
1661,32,33,250,300,,,,31.446235497792603,225.063652038574,0.7490290701389309
1662,32,33,300,500,,,,39.7735595703125,207.187796274821,1.07741665840149
1663,32,33,500,700,,,,56.171450932820605,143.185956319173,1.8088112175464601
1664,32,33,700,1000,,,,65.3399670918783,67.7475458780925,2.6345384716987597
1665,32,33,1000,1250,,,,57.8454157511393,54.635523478190095,2.95287440220515
1666,32,33,1250,1500,,,,48.5503908793131,82.56347211201991,2.90888812144597
1667,32,33,1500,2000,,,,44.168662071228,128.627707163493,2.76983022689819
1668,32,33,2000,2500,,,,43.6016130447388,169.80847167968798,2.61707673470179
1669,32,33,2500,3000,,,,44.3433787027995,192.737598419189,2.52741142114004
1670,32,33,3000,3500,,,,45.147557576497405,201.657213846842,2.4974498947461403
1671,32,33,3500,4000,,,,45.8313322067261,205.50018692016602,2.4875711401303597
1672,32,33,4000,4500,,,,46.7007474899292,210.102739969889,2.47390766938527
1673,32,33,4500,5000,,,,47.1528650919596,212.819188435872,2.4645146330197703
1674,32,33,5000,5500,,,,,,
1675,33,34,0,10,,,,8.47822141647339,232.666627248128,0.016616830136626997
1676,33,34,10,20,,,,8.48579430580139,232.927061716715,0.0166772960219532
1677,33,34,20,30,,,,8.5279803276062,233.99373626709,0.0169953613852461
1678,33,34,30,40,,,,8.60687120755514,236.213731129964,0.0177027684015532
1679,33,34,40,50,,,,8.68834408124288,239.047283172607,0.0186160505594065
1680,33,34,50,60,,,,8.74310700098673,242.13168080647802,0.0196463639537493
1681,33,34,60,70,,,,8.76385029157003,245.00682957967098,0.020709254546091
1682,33,34,70,80,,,,8.851536989212038,247.782698313395,0.0224171838102241
1683,33,34,80,90,,,,9.06124671300252,250.425328572591,0.026537023174266004
1684,33,34,90,100,,,,9.75850001970927,251.687564849854,0.041617424848179
1685,33,34,100,110,,,,11.2986403306325,251.170959472656,0.0777648429696759
1686,33,34,110,120,,,,13.805612405141199,248.184422810872,0.140009427443147
1687,33,34,120,135,,,,16.947031180063902,243.394334157308,0.22184880202015198
1688,33,34,135,150,,,,20.1705452601115,238.212730407715,0.31281999001900396
1689,33,34,150,175,,,,23.1012148857117,233.627548217773,0.40785665313402797
1690,33,34,175,200,,,,25.6814921696981,230.221883138021,0.504915277163188
1691,33,34,200,250,,,,28.054888566335002,228.206010182699,0.6081875413656229
1692,33,34,250,300,,,,31.446235497792603,225.063652038574,0.7490290701389309
1693,33,34,300,500,,,,39.7735595703125,207.187796274821,1.07741665840149
1694,33,34,500,700,,,,56.171450932820605,143.185956319173,1.8088112175464601
1695,33,34,700,1000,,,,65.3399670918783,67.7475458780925,2.6345384716987597
1696,33,34,1000,1250,,,,57.8454157511393,54.635523478190095,2.95287440220515
1697,33,34,1250,1500,,,,48.5503908793131,82.56347211201991,2.90888812144597
1698,33,34,1500,2000,,,,44.168662071228,128.627707163493,2.76983022689819
1699,33,34,2000,2500,,,,43.6016130447388,169.80847167968798,2.61707673470179
1700,33,34,2500,3000,,,,44.3433787027995,192.737598419189,2.52741142114004
1701,33,34,3000,3500,,,,45.147557576497405,201.657213846842,2.4974498947461403
1702,33,34,3500,4000,,,,45.8313322067261,205.50018692016602,2.4875711401303597
1703,33,34,4000,4500,,,,46.7007474899292,210.102739969889,2.47390766938527
1704,33,34,4500,5000,,,,47.1528650919596,212.819188435872,2.4645146330197703
1705,33,34,5000,5500,,,,,,
1706,34,35,0,10,2.8130962810000004,,,9.50335343678792,238.48229980468798,0.0250902809202671
1707,34,35,10,20,,,,9.518346230189,239.13369496663398,0.0252701191542049
1708,34,35,20,30,6.891717177,221.4,0.01,9.57108513514201,241.363046010335,0.0260399496182799
1709,34,35,30,40,,,,9.6356258392334,244.701477050781,0.0273913427566489
1710,34,35,40,50,,,,9.69286727905273,248.328128814697,0.0292348208216329
1711,34,35,50,60,1.158309609,265.2,0.06,9.7441668510437,251.695148468018,0.032096303999424
1712,34,35,60,70,,,,9.88964557647705,254.47356287638303,0.0373601783066988
1713,34,35,70,80,5.53235743,258.8,0.07,10.3446740309397,256.081471761068,0.0502520937783023
1714,34,35,80,90,,,,11.303153276443501,256.10454432169604,0.0757742694889506
1715,34,35,90,100,,,,12.772619406382198,254.590488433838,0.115414295035104
1716,34,35,100,110,15.78758167,249.3,0.11,15.2517540454865,250.792419433594,0.18120570232470798
1717,34,35,110,120,,,,18.0630149841309,245.943729400635,0.25851213807861
1718,34,35,120,135,54.28937719,227.6,0.4,20.728634993235303,241.154584248861,0.337586822609107
1719,34,35,135,150,,,,23.057715733846003,236.99300893147802,0.41500240564346297
1720,34,35,150,175,57.43105644,220.1,0.57,25.129416147867797,233.709690093994,0.49120280643304204
1721,34,35,175,200,,,,26.998920122782398,231.425557454427,0.5686974773804351
1722,34,35,200,250,,,,29.127173900604202,229.594385782878,0.6579294304052989
1723,34,35,250,300,59.68601625,227.8,0.81,32.827569325765,225.200913747152,0.7992945313453671
1724,34,35,300,500,49.94879707,198.9,1.19,41.5917743047078,204.02796427408902,1.1392044723033898
1725,34,35,500,700,80.13777532,101.95,2.355,57.26363658905029,140.696528116862,1.84586810072263
1726,34,35,700,1000,79.68543049,27.2,3.03,66.54728317260741,67.4536113739014,2.63855294386546
1727,34,35,1000,1250,70.1470171,9.4,3.19,59.1304407119751,52.6565424601237,2.9628016153971406
1728,34,35,1250,1500,,,,49.1782967249552,80.5243593851725,2.9191110531489106
1729,34,35,1500,2000,,,,44.3713083267212,127.74082501729299,2.77418982982635
1730,34,35,2000,2500,,,,43.6840257644653,169.272380828857,2.61908799409866
1731,34,35,2500,3000,,,,44.3362099329631,192.01507695516003,2.52963302532832
1732,34,35,3000,3500,,,,45.1055806477865,201.266000111898,2.49825968345006
1733,34,35,3500,4000,,,,45.7626174290975,205.04319508870398,2.4888504743576
1734,34,35,4000,4500,,,,46.5410636266073,208.99142964681,2.47792426745097
1735,34,35,4500,5000,,,,47.0991910298665,212.241855621338,2.46723997592926
1736,34,35,5000,5500,,,,,,
1737,35,36,0,10,,,,9.50335343678792,238.48229980468798,0.0250902809202671
1738,35,36,10,20,,,,9.518346230189,239.13369496663398,0.0252701191542049
1739,35,36,20,30,,,,9.57108513514201,241.363046010335,0.0260399496182799
1740,35,36,30,40,,,,9.6356258392334,244.701477050781,0.0273913427566489
1741,35,36,40,50,,,,9.69286727905273,248.328128814697,0.0292348208216329
1742,35,36,50,60,,,,9.7441668510437,251.695148468018,0.032096303999424
1743,35,36,60,70,,,,9.88964557647705,254.47356287638303,0.0373601783066988
1744,35,36,70,80,,,,10.3446740309397,256.081471761068,0.0502520937783023
1745,35,36,80,90,,,,11.303153276443501,256.10454432169604,0.0757742694889506
1746,35,36,90,100,,,,12.772619406382198,254.590488433838,0.115414295035104
1747,35,36,100,110,,,,15.2517540454865,250.792419433594,0.18120570232470798
1748,35,36,110,120,,,,18.0630149841309,245.943729400635,0.25851213807861
1749,35,36,120,135,,,,20.728634993235303,241.154584248861,0.337586822609107
1750,35,36,135,150,,,,23.057715733846003,236.99300893147802,0.41500240564346297
1751,35,36,150,175,,,,25.129416147867797,233.709690093994,0.49120280643304204
1752,35,36,175,200,,,,26.998920122782398,231.425557454427,0.5686974773804351
1753,35,36,200,250,,,,29.127173900604202,229.594385782878,0.6579294304052989
1754,35,36,250,300,,,,32.827569325765,225.200913747152,0.7992945313453671
1755,35,36,300,500,,,,41.5917743047078,204.02796427408902,1.1392044723033898
1756,35,36,500,700,,,,57.26363658905029,140.696528116862,1.84586810072263
1757,35,36,700,1000,,,,66.54728317260741,67.4536113739014,2.63855294386546
1758,35,36,1000,1250,,,,59.1304407119751,52.6565424601237,2.9628016153971406
1759,35,36,1250,1500,,,,49.1782967249552,80.5243593851725,2.9191110531489106
1760,35,36,1500,2000,,,,44.3713083267212,127.74082501729299,2.77418982982635
1761,35,36,2000,2500,,,,43.6840257644653,169.272380828857,2.61908799409866
1762,35,36,2500,3000,,,,44.3362099329631,192.01507695516003,2.52963302532832
1763,35,36,3000,3500,,,,45.1055806477865,201.266000111898,2.49825968345006
1764,35,36,3500,4000,,,,45.7626174290975,205.04319508870398,2.4888504743576
1765,35,36,4000,4500,,,,46.5410636266073,208.99142964681,2.47792426745097
1766,35,36,4500,5000,,,,47.0991910298665,212.241855621338,2.46723997592926
1767,35,36,5000,5500,,,,,,
1768,36,37,0,10,0.0,,0.06,10.5171740055084,244.600387573242,0.0507610556669533
1769,36,37,10,20,,,,10.5438460508982,246.08083343505902,0.0513970001290242
1770,36,37,20,30,0.0,221.7,0.06,10.6160260041555,249.789656321208,0.05401156703010201
1771,36,37,30,40,,,,10.705999374389599,253.776504516602,0.0585056853791078
1772,36,37,40,50,5.9160205679999995,239.2,0.09,10.8621412913005,257.262500762939,0.0657077569824954
1773,36,37,50,60,,,,11.183930873870802,259.637655893962,0.0781905461723606
1774,36,37,60,70,3.80838164,274.8,0.1,11.856643597284998,260.231828053792,0.0998111308241884
1775,36,37,70,80,22.74599539,273.1,0.13,12.8578007221222,259.624411265055,0.130090437829494
1776,36,37,80,90,19.801391100000004,260.1,0.17,14.2921334902445,257.711575826009,0.17107819765806198
1777,36,37,90,100,21.11183346,247.5,0.22,16.2538212140401,254.432697296143,0.224966206898292
1778,36,37,100,110,25.4502712,241.1,0.36,18.665328820546502,250.116939544678,0.292618297040462
1779,36,37,110,120,,,,20.9979769388835,245.62411753336602,0.3629060362776121
1780,36,37,120,135,,,,23.0615681012472,241.585609436035,0.430812674264113
1781,36,37,135,150,52.47813024,228.4,0.61,24.867184480031298,238.29362360636398,0.49476634462674496
1782,36,37,150,175,,,,26.513107299804698,235.636271158854,0.5576951801776889
1783,36,37,175,200,58.98786333,217.5,0.8,28.224586009979202,233.456965128581,0.62481977045536
1784,36,37,200,250,,,,30.5320536295573,230.96941502889,0.7108344833056129
1785,36,37,250,300,78.34825457,221.6,0.97,34.779103597005204,224.474723815918,0.8626350164413449
1786,36,37,300,500,85.97218528666667,172.20000000000002,1.6066666666666667,44.05522314707439,199.273179372152,1.2191824813683798
1787,36,37,500,700,103.42585059999999,88.5,2.62,58.9489472707113,136.345657348633,1.9023791650931001
1788,36,37,700,1000,81.78984702,30.9,3.04,67.6950467427572,66.3777554829915,2.6532615820566803
1789,36,37,1000,1250,73.38345798,8.2,3.2,60.2401634852091,51.1829096476237,2.9714947144190496
1790,36,37,1250,1500,,,,49.8246091206869,78.56191444396971,2.92833568652471
1791,36,37,1500,2000,47.58076353,38.3,3.06,44.6108617782593,126.403960545858,2.77987599372864
1792,36,37,2000,2500,37.88508741,78.1,2.83,43.771683057149296,168.36446126302098,2.62253580490748
1793,36,37,2500,3000,33.14718375,105.1,2.68,44.3331731160482,191.212336222331,2.53224853674571
1794,36,37,3000,3500,,,,45.07030582427979,200.87454350789397,2.49912504355113
1795,36,37,3500,4000,33.57763984,134.0,2.57,45.73787784576421,204.81927998860698,2.48948814471563
1796,36,37,4000,4500,,,,46.389251708984396,207.908885955811,2.4818257093429597
1797,36,37,4500,5000,33.98805105,151.9,2.49,46.9927263259888,211.30889129638697,2.47124717632929
1798,36,37,5000,5500,23.39993679,153.1,2.5,,,
1799,37,38,0,10,,,,11.5727477073669,251.013322194417,0.0999726445103685
1800,37,38,10,20,,,,11.6358091036479,253.706630706787,0.102271953597665
1801,37,38,20,30,,,,11.780600865682,257.99983723958303,0.10865374499311001
1802,37,38,30,40,,,,12.099665880203199,261.613410949707,0.11965975817292901
1803,37,38,40,50,,,,12.5528753598531,263.826538085938,0.13738573094209
1804,37,38,50,60,,,,13.232144435246802,264.57397206624296,0.16176980982224098
1805,37,38,60,70,,,,14.160401980082199,263.89506149292004,0.192256461208065
1806,37,38,70,80,,,,15.461163043975802,262.026735941569,0.230212610214949
1807,37,38,80,90,,,,17.0564262866974,259.447673797607,0.27461056535442696
1808,37,38,90,100,,,,18.953717549641897,256.009812672933,0.328458993385235
1809,37,38,100,110,,,,21.0308295885722,251.94766743977902,0.389773396154245
1810,37,38,110,120,,,,22.9861300786336,247.83139292399102,0.45104920615752503
1811,37,38,120,135,,,,24.7690908114115,244.073421478271,0.509629520277182
1812,37,38,135,150,,,,26.3942532539368,240.84622573852502,0.5657162715991341
1813,37,38,150,175,,,,28.0208797454834,237.99697494506802,0.6230511367321011
