,Cruise,Station,Latitude,Longitude,Sample #,Date Sampled,DEPTH [m],Stn-depth,dCo [pM],LdCo [pM],dZn [nmol/kg],CTDPRS [dbar],CTDTMP,CTDOXY [umol/kg],CTDFLUOR,CTDXMISS,CTDSAL,Salinity,Silicate [umol/kg],Phosphate [umol/kg],Nitrate [umol/kg],Nitrite [umol/kg],Density,dZn [nM],Silicate [uM],Phosphate [uM],Nitrate [uM],Nitrite [uM],Sigma0 [kg/m3]
271,GP15,16.0,26.99995,-152.00009,13635,43389,30,16-30,0.0,7.188922663,0.111,27.7,24.4042,208.6,0.002,4.657,35.4309,35.4077,0.0,0.0,0.0,0.0,1.0239692786919978,0.11366058993481176,0.0,0.0,0.0,0.0,23.850971899869364
272,GP15,16.0,26.99995,-152.00009,13657,43389,65,16-65,4.0834593219999995,,0.309721767,62.8,22.0249,228.2,0.004,4.649,35.1792,35.0877,0.0,0.0,0.0,0.0,1.024623398133221,0.31734816937936566,0.0,0.0,0.0,0.0,24.353673813034675
273,GP15,16.0,26.99995,-152.00009,13655,43389,110,16-110,5.159913085,0.0,0.133469786,109.6,18.9489,220.7,0.009000000000000001,4.6610000000000005,34.9867,34.9665,0.0,0.06,0.09,0.23,1.0255083791620663,0.13687438390796786,0.0,0.06153050274972397,0.09229575412458596,0.23586692720727526,25.03302068104722
274,GP15,16.0,26.99995,-152.00009,13653,43389,125,16-125,24.705306399999998,,,123.7,18.3078,214.5,0.006,4.673,34.9139,34.9066,0.0,0.1,0.83,0.08,1.0256770346335287,,0.0,0.10256770346335287,0.8513119387458288,0.0820541627706823,25.139339960640427
275,GP15,16.0,26.99995,-152.00009,13651,43389,150,16-150,14.71751095,,0.154269398,148.7,17.1014,211.0,0.002,4.689,34.7538,34.7844,0.59,0.18,2.29,0.02,1.025960534239575,0.15827431398889763,0.6053167152013492,0.1846728961631235,2.349449623408627,0.0205192106847915,25.311322370494963
276,GP15,16.0,26.99995,-152.00009,13649,43389,200,16-200,36.80612663,0.0,0.24231070100000002,199.5,13.9599,210.3,0.001,4.694,34.3449,34.3585,3.42,0.44,6.53,0.0,1.0265814644784823,0.24875167429138767,3.5109086085164094,0.45169584437053223,6.7035769630444895,0.0,25.699382609014492
277,GP15,16.0,26.99995,-152.00009,13647,43389,300,16-300,81.83268049,,0.920708312,299.1,11.0864,218.1,0.001,4.699,34.1606,34.1657,10.25,0.81,12.0,0.0,1.0274552185547743,0.9459865599311573,10.531415990186437,0.8322387270293672,12.329462622657292,0.0,26.11691901963445
278,GP15,16.0,26.99995,-152.00009,13645,43389,400,16-400,88.54615071,24.04399996,1.96054304,400.3,9.0308,186.7,0.001,4.7,34.0553,34.0496,24.41,1.35,20.2,0.0,1.0281919231881083,2.01581451879066,25.098164845021724,1.3880590963039463,20.769476848399787,0.0,26.38474974829569
279,GP15,16.0,26.99995,-152.00009,13643,43389,525,16-525,109.03188020000002,,,527.8,6.5578,114.6,0.001,4.698,34.0021,34.0154,52.25,2.19,31.58,0.0,1.0291147718583171,,53.77124682959707,2.2537613503697145,32.49944449528565,0.0,26.7046878773117
280,GP15,16.0,26.99995,-152.00009,13641,43389,600,16-600,88.16125853,37.95946611,5.52921038,603.1,5.5477,74.0,0.001,4.698,34.0393,34.0457,68.55,2.57,36.6,0.0,1.0296296134729779,5.693038746370178,70.58111000357263,2.646148106625553,37.68444385311099,0.0,26.86308015879513
281,GP15,16.0,26.99995,-152.00009,13639,43389,700,16-700,64.07575371,,6.959188344,702.5,4.6314,36.1,0.001,4.698,34.1439,34.1402,91.2,2.92,41.24,0.0,1.0302883415986046,7.169970617812099,93.96229675379274,3.0084419574679253,42.48909120752646,0.0,27.053517535179935
282,GP15,16.0,26.99995,-152.00009,13637,43389,850,16-850,32.86497,18.3330304,7.221428842000001,854.9,4.0083,17.6,0.001,4.7,34.3177,34.316,111.4,3.09,43.34,0.0,1.031203462534424,7.446762426316356,114.87606572633483,3.18641869923137,44.69235806624194,0.0,27.260683031457347
283,GP15,16.0,26.99995,-152.00009,13694,43390,850,16-850b,48.40274327,,7.162777325,854.3,4.0645,17.7,0.001,4.7,34.2986,34.2995,110.62,3.1,43.13,0.0,1.0311786519714188,7.386103066364946,114.06898248107835,3.1966538211113984,44.47473525952729,0.0,27.239739844894757
284,GP15,16.0,26.99995,-152.00009,13692,43390,1000,16-1000,31.17790279,,7.388961761,1007.1,3.6663,26.6,0.001,4.7,34.4231,34.4229,120.57,3.08,42.99,0.0,1.0320263955452693,7.625603573026655,124.43142251089311,3.1786412982794294,44.36681474449113,0.0,27.381076776759073
285,GP15,16.0,26.99995,-152.00009,13690,43390,1250,16-1250,27.42598424,1.950454497,,1260.4,3.1414,52.3,0.001,4.702,34.5244,34.5249,130.03,3.0,41.9,0.0,1.0333289911074313,,134.3637687136993,3.099986973322294,43.29648472740137,0.0,27.514629901791295
286,GP15,16.0,26.99995,-152.00009,13688,43390,1750,16-1750,24.94722027,,,1763.2,2.3192,76.1,0.001,4.703,34.596,34.598,147.88,2.85,40.41,0.0,1.0357759061093017,,153.17054099544353,2.95196133241151,41.855704365876875,0.0,27.64811665989373
287,GP15,16.0,26.99995,-152.00009,13686,43390,2250,16-2250,19.48780392,0.0,,2275.4,1.8483,93.3,0.001,4.704,34.6352,34.6343,161.74,2.78,39.69,0.0,1.038180116697504,,167.9152520746543,2.886140724419061,41.20536883172393,0.0,27.720629625847323
288,GP15,16.0,26.99995,-152.00009,13684,43390,2500,16-2500,17.67210111,,,2529.9,1.7127,104.6,0.001,4.705,34.6487,34.6493,162.13,2.71,38.86,0.0,1.0393498879411727,,168.50979733190232,2.8166381963205778,40.38913664539397,0.0,27.743286600021065
289,GP15,16.0,26.99995,-152.00009,13682,43390,3000,16-3000,22.8493139,,,3040.0,1.5514,122.9,0.001,4.706,34.667,34.6666,160.47,2.63,37.73,0.0,1.0416560773557448,,167.15455073327638,2.7395554834456086,39.30168379863225,0.0,27.772701026852246
290,GP15,16.0,26.99995,-152.00009,13680,43390,4000,16-4000,18.19484257,12.39472617,,4061.8,1.4813,146.1,0.001,4.708,34.6839,34.6831,154.32,2.51,36.33,0.0,1.04615250229279,,161.44225415382334,2.6258427807549025,38.006720408297056,0.0,27.797584136355226
291,GP15,16.0,26.99995,-152.00009,13678,43390,5000,16-5000,34.7819254,,,5090.9,1.5143,161.0,0.001,4.709,34.6905,34.6902,143.58,2.42,35.23,0.0,1.050557750027624,,150.83908174896627,2.54234975506685,37.01114953347319,0.0,27.807822772757845
292,GP15,16.0,26.99995,-152.00009,13676,43390,5205,16-5205,12.59744763,,,5302.5,1.5322,161.8,0.001,4.708,34.6911,34.6913,142.5,2.41,35.15,0.0,1.0514487274428272,,149.83144366060287,2.533991433137214,36.958422769615375,0.0,27.808815849655957
293,GP15,16.0,26.99995,-152.00009,13674,43390,5285,16-5285,26.50511453,,,5386.9,1.5407,161.8,0.001,4.708,34.6913,34.6914,142.11,2.41,35.11,0.0,1.0518026662061926,,149.47167689456205,2.534844425556924,36.92879161049942,0.0,27.809135143547792
294,GP15,16.0,26.99995,-152.00009,13672,43390,5325,16-5325,25.53366329,6.258823529,,5427.0,1.5449,161.8,0.001,4.708,34.6911,34.6863,149.24,2.47,35.9,0.0,1.0519703605458195,,156.99605660785812,2.5983667905481744,37.76573594359492,0.0,27.809065773853263
295,GP15,17.0,24.50007,-152.00009,13721,43391,2,17-2,0.0,,0.027146441,2.0,25.891,191.2,0.002,4.66,34.7439,34.762,0.0,0.02,0.0,0.0,1.022884819401988,0.027767682399691723,0.0,0.02045769638803976,0.0,0.0,22.8758970504432
296,GP15,17.0,24.50007,-152.00009,13746,43391,40,17-40,9.508412369,,0.23202794399999999,37.7,25.881,190.8,0.002,4.659,34.7476,34.7623,0.0,0.0,0.0,0.0,1.0230443986670945,0.23737488844344226,0.0,0.0,0.0,0.0,22.884253888542617
297,GP15,17.0,24.50007,-152.00009,13744,43391,80,17-80,8.611338771,,0.40415704700000005,78.3,23.6435,204.3,0.006,4.656000000000001,35.0492,34.9954,0.0,0.0,0.0,0.0,1.0241254394110737,0.413907513349957,0.0,0.0,0.0,0.0,23.79113905308361
298,GP15,17.0,24.50007,-152.00009,13742,43391,95,17-95,9.064019481,,0.333151401,93.7,22.5209,201.0,0.008,4.658,35.0928,35.080999999999996,0.0,0.02,0.0,0.0,1.024551012065612,0.34133060506562657,0.0,0.020491020241312243,0.0,0.0,24.14963947566548
299,GP15,17.0,24.50007,-152.00009,13740,43391,110,17-110,4.222815197,,0.146736951,109.1,21.6478,198.2,0.006,4.673,35.0987,35.0848,0.0,0.04,0.0,0.17,1.0248688925978293,0.15038613647455196,0.0,0.04099475570391317,0.0,0.174227711741631,24.40032266263779
300,GP15,17.0,24.50007,-152.00009,13738,43391,135,17-135,11.69794213,,0.159155854,132.7,20.645,182.3,0.004,4.681,35.0211,35.0214,0.0,0.14,0.73,0.06,1.0251882040921048,0.16316470413300524,0.0,0.14352634857289467,0.7483873889872364,0.06151129224552628,24.616474422444753
301,GP15,17.0,24.50007,-152.00009,13736,43391,200,17-200,14.49427714,,0.138,199.4,17.5499,181.2,0.001,4.692,34.6705,34.5424,1.17,0.29,3.35,0.01,1.0260106593034939,0.14158947098388217,1.2004324713850878,0.2975430911980132,3.4371357086667045,0.010260106593034939,25.142136557231424
302,GP15,17.0,24.50007,-152.00009,13734,43391,300,17-300,70.77703361,,0.636838361,299.7,11.3615,176.1,0.001,4.7,34.0372,34.007,11.62,0.99,13.29,0.0,1.0273107507721428,0.654230894759411,11.9373509239723,1.0170376432644215,13.652959877761777,0.0,25.97121411412604
303,GP15,17.0,24.50007,-152.00009,13732,43391,400,17-400,74.8094805,,2.260939741,400.3,8.3766,136.5,0.001,4.7010000000000005,34.0406,34.0653,32.81,1.78,24.87,0.0,1.0282876183580771,2.324896341524018,33.738116758328516,1.8303519606773773,25.57351306856538,0.0,26.47450242200307
304,GP15,17.0,24.50007,-152.00009,13730,43391,500,17-500,79.10548065,,4.463449713,501.0,6.4214,70.7,0.001,4.7,34.0761,34.0873,58.69,2.52,34.64,0.0,1.0290700268763404,4.593202316118104,60.39611987737241,2.593256467728378,35.646985730996434,0.0,26.780296504282205
305,GP15,17.0,24.50007,-152.00009,13728,43391,600,17-600,69.18281177,,6.532750663,602.6,5.2895,38.0,0.001,4.7,34.1478,34.1476,79.97,2.85,39.55,0.0,1.0297473410152436,6.727082624739819,82.34889486098902,2.934779921893444,40.72650733715288,0.0,26.97969140534815
306,GP15,17.0,24.50007,-152.00009,13726,43391,750,17-750,58.66107377,,6.426112607,754.1,4.5507,25.0,0.001,4.7010000000000005,34.2939,34.2938,98.61,3.03,42.03,0.01,1.0306536300764553,6.623096285684624,101.63275446183926,3.1228804991316594,43.31837207211342,0.010306536300764554,27.182455857983314
307,GP15,17.0,24.50007,-152.00009,13724,43391,1000,17-1000,41.93835867,,6.675684086,1006.8,3.8973,40.2,0.001,4.705,34.4673,34.4664,112.36,3.0,42.01,0.0,1.0320302462307598,6.889507891033345,115.95891846648817,3.096090738692279,43.35559064415422,0.0,27.392762893089866
308,GP15,18.0,22.00036,-152.00016000000002,13782,43392,2,18-2,0.282456681,9.177472906,0.06801081,2.0,27.0508,201.1,0.002,4.6530000000000005,34.7137,34.7174,0.0,0.06,0.0,0.0,1.0224960874549731,0.06954078712964357,0.0,0.061349765247298384,0.0,0.0,22.487268355080914
309,GP15,18.0,22.00036,-152.00016000000002,13807,43392,40,18-40,0.0,0.0,0.10739643800000001,38.2,26.9225,201.9,0.002,4.651,34.7228,34.7504,0.0,0.05,0.0,0.0,1.02269942852351,0.10983427576806058,0.0,0.051134971426175506,0.0,0.0,22.53773028958676
310,GP15,18.0,22.00036,-152.00016000000002,13805,43392,80,18-80,7.240987896,12.92173459,0.158677913,77.9,23.5449,228.3,0.006,4.659,35.0932,35.0965,0.0,0.01,0.0,0.0,1.0241860463920252,0.16251570436520774,0.0,0.010241860463920251,0.0,0.0,23.853359658240493
311,GP15,18.0,22.00036,-152.00016000000002,13803,43392,110,18-110,11.43228131,,0.140081919,108.8,21.7193,207.5,0.006999999999999999,4.673,35.1237,35.1537,0.0,0.06,0.01,0.03,1.024866597742246,0.14356527973073488,0.0,0.06149199586453476,0.01024866597742246,0.03074599793226738,24.399445926463386
312,GP15,18.0,22.00036,-152.00016000000002,13801,43392,130,18-130,24.80129529,4.132158278,0.14796076800000002,127.9,20.8786,198.0,0.005,4.678,35.05,35.0677,0.1,0.16,0.9,0.06,1.0251257850191804,0.15167839844804085,0.10251257850191804,0.16402012560306886,0.9226132065172624,0.06150754710115082,24.57516480665595
313,GP15,18.0,22.00036,-152.00016000000002,13799,43392,150,18-150,13.48948194,,0.155853824,149.1,19.6434,192.0,0.003,4.686,34.9855,35.0419,0.49,0.24,2.09,0.03,1.0254997436406474,0.15982805655741458,0.5024948743839173,0.24611993847375538,2.143294464208953,0.030764992309219422,24.855191344121295
314,GP15,18.0,22.00036,-152.00016000000002,13797,43392,200,18-200,28.57758119,0.0,0.364606793,198.5,16.384,195.3,0.001,4.695,34.5644,34.5583,2.44,0.38,4.68,0.01,1.026204751150716,0.3741612232784256,2.503939592807747,0.3899578054372721,4.80263823538535,0.01026204751150716,25.336051748274258
315,GP15,18.0,22.00036,-152.00016000000002,13795,43392,300,18-300,48.61197003,,0.7909841470000001,299.5,10.9184,194.6,0.001,4.7,34.0981,34.0873,12.79,1.0,14.18,0.01,1.0274396074342795,0.8126884414804185,13.140952579084434,1.0274396074342795,14.569093633418083,0.010274396074342796,26.098343288202386
316,GP15,18.0,22.00036,-152.00016000000002,13793,43392,450,18-450,81.33181149,42.31928546,3.9449796360000002,451.8,7.0453,107.4,0.001,4.7,34.0442,34.0346,48.24,2.22,31.44,0.0,1.0287302830457632,4.058320017552052,49.62594885412762,2.2837812283615944,32.34328009895879,0.0,26.671016736607953
317,GP15,18.0,22.00036,-152.00016000000002,13791,43392,600,18-600,98.08789212,,5.599759947000001,601.4,5.3993,33.8,0.001,4.7,34.2155,34.211,79.58,2.92,40.34,0.0,1.0297808963132622,5.766525817360766,81.9499637286094,3.0069602172347256,41.541361357277,0.0,27.020707684571107
318,GP15,18.0,22.00036,-152.00016000000002,13789,43392,700,18-700,55.84913713,,6.037293117000001,703.1,4.8847,25.6,0.001,4.7010000000000005,34.3379,34.3327,91.58,3.04,42.22,0.0,1.0304112994819896,6.220895046041642,94.3650668065606,3.1324503504252483,43.5039650641296,0.0,27.179379359086624
319,GP15,18.0,22.00036,-152.00016000000002,13787,43392,850,18-850,38.42562135,6.723412366,6.393441527,854.0,4.4863,34.8,0.001,4.702,34.4512,34.4507,99.28,3.03,42.32,0.0,1.0312429683853273,6.5931916185015,102.38180190129529,3.1246661942075415,43.64220242206705,0.0,27.315807521039233
320,GP15,18.0,22.00036,-152.00016000000002,13785,43392,1000,18-1000,40.13811772,,6.86745726,1006.4,4.0139,43.7,0.001,4.706,34.5057,34.5051,108.26,3.02,42.2,0.0,1.0320432308981138,7.087512778665108,111.7290001770298,3.1167705573123037,43.552224343900406,0.0,27.410940893316138
321,GP15,18.0,22.00036,-152.00016000000002,13844,43392,1000,18-1000b,43.58019128,,6.42099839,1007.1,4.0602,43.3,0.001,4.703,34.5035,34.5,108.36,3.01,41.66,0.0,1.0320387437425922,6.626719111988807,111.8317182719473,3.106436618665202,42.99473406431639,0.0,27.404464235678688
322,GP15,18.0,22.00036,-152.00016000000002,13842,43392,1100,18-1100,31.18171362,,,1108.7,3.7705,48.2,0.001,4.703,34.5249,34.519,113.43,3.02,41.86,0.0,1.0325565096658167,,117.1228848913936,3.1183206591907666,43.22281549461108,0.0,27.452072435636865
323,GP15,18.0,22.00036,-152.00016000000002,13840,43392,1250,18-1250,40.29229618,15.07172326,,1260.8,3.3741,55.3,0.001,4.704,34.5491,34.546,121.73,3.0,41.93,0.0,1.0333197849466733,,125.78601742155854,3.0999593548400197,43.32709858281401,0.0,27.511648098102114
324,GP15,18.0,22.00036,-152.00016000000002,13838,43392,1750,18-1750,26.48117241,,,1767.7,2.4471,78.4,0.001,4.704,34.603,34.5992,143.59,2.88,40.94,0.0,1.035784180718019,,148.72825050930035,2.983058440467895,42.4050043585957,0.0,27.64225414330849
325,GP15,18.0,22.00036,-152.00016000000002,13836,43392,2250,18-2250,19.56205409,13.959029800000001,,2275.7,1.9038,101.6,0.001,4.705,34.6408,34.6379,152.08,2.73,39.37,0.0,1.0381771848292056,,157.8859862688256,2.8342237145837315,40.87303576672582,0.0,27.719877115345753
326,GP15,18.0,22.00036,-152.00016000000002,13834,43392,2750,18-2750,24.53119149,,,2782.8,1.6831,116.1,0.001,4.707,34.6602,34.6565,156.56,2.66,38.6,0.0,1.0404895280117878,,162.8990405055255,2.7677021445113557,40.16289578125501,0.0,27.75536618604292
327,GP15,18.0,22.00036,-152.00016000000002,13832,43392,3250,18-3250,20.125922600000003,1.888362741,,3293.0,1.5417,129.4,0.001,4.708,34.6732,34.6695,157.54,2.6,37.84,0.0,1.04277791449372,,164.27923264934063,2.711222577683672,39.45871628444237,0.0,27.779185764716658
328,GP15,18.0,22.00036,-152.00016000000002,13830,43392,3750,18-3750,19.29647049,,,3805.3,1.4809999999999999,143.0,0.001,4.709,34.6811,34.6775,154.71,2.52,37.02,0.0,1.0450361605674885,,161.67754440139615,2.633491124630071,38.68723866420843,0.0,27.792972186014367
329,GP15,18.0,22.00036,-152.00016000000002,13828,43392,4250,18-4250,18.54731103,4.8186437710000005,,4318.5,1.4729,152.4,0.001,4.709,34.6861,34.6828,149.63,2.46,36.25,0.0,1.0472632714024888,,156.70200329995438,2.5762676476501225,37.963293588340214,0.0,27.80083856708029
330,GP15,18.0,22.00036,-152.00016000000002,13826,43392,4750,18-4750,24.80190373,,,4831.8,1.486,159.5,0.001,4.709,34.6899,34.6865,143.87,2.42,35.48,0.0,1.049461656618405,,150.98604853768992,2.53969720901654,37.23489957682101,0.0,27.806428624716773
331,GP15,18.0,22.00036,-152.00016000000002,13824,43392,5095,18-5095,33.81053135,6.683659642,,5187.9,1.5121,161.6,0.001,4.709,34.691,34.6889,141.72,2.41,35.21,0.0,1.0509681740496315,,148.94320962631377,2.532833299459612,37.00458940828753,0.0,27.808307607043616
332,GP15,18.0,22.00036,-152.00016000000002,13822,43392,5135,18-5135,36.29145051,,,5228.7,1.5174,161.6,0.001,4.709,34.6909,34.6572,151.48,2.62,37.79,0.0,1.0511394099815143,,159.22659782399978,2.7539852541515675,39.722558303201424,0.0,27.80821768111332
333,GP15,18.3,19.68081,-154.51317,13916,43394,25,18.3-25,6.50332204,,0.27611253,22.8,26.959,203.8,0.003,4.662,34.8129,34.8433,0.0,0.01,0.0,0.0,1.022689463487034,0.28237737516774764,0.0,0.01022689463487034,0.0,0.0,22.592807346724157
334,GP15,18.3,19.68081,-154.51317,13914,43394,100,18.3-100,0.8950046779999999,,0.088843294,98.1,22.1138,215.0,0.006,4.67,35.135,35.1209,0.0,0.03,0.0,0.03,1.0247178624258522,0.09103931031855154,0.0,0.030741535872775564,0.0,0.030741535872775564,24.297127052263477
335,GP15,18.3,19.68081,-154.51317,13912,43394,300,18.3-300,66.79159179999999,,1.276980417,299.6,9.8782,184.9,0.001,4.7,34.0905,34.1132,19.92,1.29,17.91,0.01,1.027620606499588,1.312251390605637,20.470202481471798,1.3256305823844687,18.404685062407623,0.010276206064995881,26.272261702584956
336,GP15,18.3,19.68081,-154.51317,13910,43394,500,18.3-500,83.47533604,,4.07455733,501.6,6.5409,41.5,0.001,4.698,34.2865,34.2765,63.76,2.77,36.88,0.0,1.0292216765021591,4.193622726186762,65.62317409377766,2.8509440439109808,37.95769542939963,0.0,26.931491622476642
337,GP15,18.3,19.68081,-154.51317,13908,43394,800,18.3-800,,,5.316915463,803.1,4.97,38.6,0.001,4.702,34.4701,34.4691,89.32,3.01,40.99,0.01,1.0309609072071846,5.481531989278388,92.08542823174572,3.1031923306936253,42.259087586422496,0.010309609072071846,27.2758454710563
338,GP15,18.3,19.68081,-154.51317,13906,43394,1100,18.3-1100,49.71720807,,,1108.8,3.9274,46.8,0.001,4.703,34.5236,34.5351,109.92,3.04,41.62,0.0,1.032535239872049,,113.49627356673564,3.138907129211029,42.97411668347468,0.0,27.434884361666718
339,GP15,18.3,19.68081,-154.51317,13904,43394,1300,18.3-1300,48.45417917,,,1310.2,3.4226,56.2,0.001,4.703,34.5484,34.5484,121.34,3.0,41.52,0.0,1.0335375434783756,,125.4094455256661,3.1006126304351267,42.91247880522216,0.0,27.506712411470517
340,GP15,18.3,19.68081,-154.51317,13902,43394,1600,18.3-1600,38.59045966,,,1613.7,2.7017,72.5,0.001,4.704,34.5879,34.5878,137.54,2.95,40.9,0.0,1.0350408328575502,,142.35951615122744,3.0533704569297733,42.3331700638738,0.0,27.606764559146086
341,GP15,18.3,19.68081,-154.51317,13900,43394,1920,18.3-1920,27.68850534,,,1938.7,2.1444,91.5,0.001,4.706,34.6214,34.6205,149.15,2.82,39.75,0.0,1.03661126047273,,154.61056949950768,2.9232437545330985,41.20529760379102,0.0,27.68253311183389
342,GP15,18.3,19.68081,-154.51317,13898,43394,2040,18.3-2040,42.61090831,,,2060.8,1.99,98.1,0.001,4.708,34.6317,34.6312,152.47,2.79,39.38,0.0,1.0371909008302396,,158.14049664958662,2.8937626133163685,40.84457767469484,0.0,27.703830687893742
343,GP15,18.3,19.68081,-154.51317,13896,43394,2100,18.3-2100,42.88233049,,,2121.8,1.923,101.6,0.001,4.709,34.6364,34.6359,153.54,2.79,39.11,0.0,1.037478434915353,,159.29443889690327,2.8945648334138347,40.57578158953945,0.0,27.7131678331516
344,GP15,18.3,19.68081,-154.51317,13894,43394,2130,18.3-2130,33.98797224,,,2152.2,1.9167,101.6,0.001,4.709,34.637,34.6367,153.74,2.77,39.14,0.0,1.0376166595797047,,159.52318524378381,2.874198147035782,40.61231605594964,0.0,27.714367303635754
345,GP15,18.6,18.90652,-155.25783,13932,43398,100,18.6-100,32.80629202,21.76885828,0.234636879,97.7,23.3827,211.0,0.01,4.665,35.0092,35.0147,0.2,0.06,0.0,0.11,1.0242556359315826,0.2403281457131468,0.20485112718631654,0.061455338155894955,0.0,0.1126681199524741,23.838343474409726
346,GP15,18.6,18.90652,-155.25783,13930,43398,630,18.6-630,101.87517240000001,0.0,4.677354767,632.8,5.6463,32.3,0.001,4.703,34.4052,34.4038,77.42,2.9,39.52,0.0,1.0300401062016409,4.817863000943431,79.74570502213103,2.9871163079847585,40.70718499708885,0.0,27.141623087685502
347,GP15,18.6,18.90652,-155.25783,13928,43398,850,18.6-850,66.91438385,4.744495564,5.306587931,852.7,4.7973,36.9,0.001,4.705,34.4825,34.48,92.77,3.03,41.71,0.0,1.031219971668536,5.472259455862415,95.66627677169008,3.1245965141556638,43.01218501829464,0.0,27.30573390383165
348,GP15,18.6,18.90652,-155.25783,13926,43398,1000,18.6-1000,56.79243543,10.46507605,5.833817012000001,1006.4,4.3064,45.3,0.001,4.702,34.5002,34.4982,103.32,3.02,41.94,0.0,1.0320001504124174,6.02050003386252,106.62625554061097,3.1166404542455006,43.28208630829678,0.0,27.37544973749027
349,GP15,18.6,18.90652,-155.25783,13924,43398,1100,18.6-1100,129.45172920000002,19.51334614,6.13673064,1107.5,3.8712,49.1,0.001,4.705,34.529,34.5238,112.61,3.03,42.32,0.0,1.0325406885519106,6.336424080483207,116.27440693783065,3.1285982863122888,43.697121939516855,0.0,27.444661460037878
